iter	Passed	Remaining
4775	107189	117244
4776	107216	117227
4777	107241	117206
4778	107267	117188
4779	107290	117166
4780	107311	117142
4781	107336	117123
4782	107359	117101
4783	107384	117081
4784	107411	117063
4785	107439	117047
4786	107459	117022
4787	107485	117003
4788	107506	116980
4789	107533	116962
4790	107555	116938
4791	107584	116924
4792	107606	116900
4793	107631	116881
4794	107652	116857
4795	107677	116838
4796	107699	116815
4797	107721	116791
4798	107746	116771
4799	107768	116749
4800	107799	116736
4801	107822	116713
4802	107847	116694
4803	107871	116673
4804	107894	116651
4805	107917	116629
4806	107936	116604
4807	107961	116584
4808	107984	116562
4809	108006	116539
4810	108030	116518
4811	108049	116492
4812	108075	116473
4813	108097	116450
4814	108118	116426
4815	108143	116406
4816	108165	116384
4817	108186	116359
4818	108209	116338
4819	108230	116313
4820	108254	116293
4821	108274	116268
4822	108297	116246
4823	108319	116223
4824	108352	116212
4825	108373	116188
4826	108396	116166
4827	108417	116142
4828	108441	116121
4829	108461	116096
4830	108486	116076
4831	108507	116052
4832	108531	116031
4833	108550	116005
4834	108573	115983
4835	108594	115959
4836	108619	115939
4837	108639	115915
4838	108663	115894
4839	108683	115869
4840	108709	115850
4841	108728	115824
4842	108752	115803
4843	108772	115778
4844	108797	115759
4845	108821	115737
4846	108842	115713
4847	108869	115695
4848	108894	115676
4849	108916	115653
4850	108942	115634
4851	108967	115615
4852	108996	115599
4853	109017	115575
4854	109043	115556
4855	109067	115536
4856	109091	115515
4857	109113	115492
4858	109138	115472
4859	109159	115448
4860	109185	115430
4861	109208	115407
4862	109235	115389
4863	109258	115367
4864	109286	115351
4865	109306	115326
4866	109329	115304
4867	109350	115280
4868	109375	115260
4869	109396	115237
4870	109423	115219
4871	109446	115197
4872	109471	115178
4873	109494	115155
4874	109519	115135
4875	109543	115115
4876	109566	115092
4877	109595	115077
4878	109620	115057
4879	109642	115034
4880	109667	115014
4881	109688	114991
4882	109713	114971
4883	109734	114946
4884	109756	114924
4885	109778	114901
4886	109803	114881
4887	109827	114860
4888	109852	114840
4889	109876	114819
4890	109898	114796
4891	109921	114774
4892	109944	114752
4893	109968	114731
4894	109991	114710
4895	110013	114687
4896	110038	114667
4897	110061	114645
4898	110087	114626
4899	110107	114601
4900	110130	114579
4901	110153	114557
4902	110180	114540
4903	110201	114516
4904	110225	114495
4905	110245	114470
4906	110270	114450
4907	110291	114426
4908	110315	114405
4909	110336	114381
4910	110360	114360
4911	110382	114337
4912	110405	114316
4913	110428	114294
4914	110451	114271
4915	110477	114252
4916	110498	114229
4917	110522	114207
4918	110544	114184
4919	110564	114160
4920	110590	114141
4921	110611	114117
4922	110635	114096
4923	110655	114071
4924	110678	114049
4925	110700	114026
4926	110725	114006
4927	110745	113981
4928	110770	113961
4929	110791	113937
4930	110815	113917
4931	110837	113894
4932	110862	113873
4933	110885	113851
4934	110910	113832
4935	110931	113807
4936	110953	113785
4937	110975	113761
4938	110998	113740
4939	111019	113716
4940	111043	113695
4941	111063	113670
4942	111088	113650
4943	111108	113625
4944	111133	113605
4945	111153	113580
4946	111177	113559
4947	111197	113534
4948	111221	113513
4949	111244	113491
4950	111266	113469
4951	111288	113446
4952	111311	113423
4953	111332	113400
4954	111356	113379
4955	111377	113354
4956	111399	113332
4957	111420	113307
4958	111442	113285
4959	111466	113264
4960	111488	113241
4961	111512	113220
4962	111533	113196
4963	111558	113176
4964	111578	113152
4965	111604	113132
4966	111625	113108
4967	111650	113088
4968	111670	113064
4969	111694	113042
4970	111715	113018
4971	111739	112998
4972	111759	112973
4973	111784	112952
4974	111805	112929
4975	111827	112905
4976	111851	112885
4977	111871	112860
4978	111895	112839
4979	111916	112815
4980	111940	112794
4981	111960	112769
4982	111983	112748
4983	112005	112724
4984	112028	112703
4985	112048	112677
4986	112070	112654
4987	112090	112630
4988	112115	112610
4989	112139	112589
4990	112159	112564
4991	112183	112542
4992	112203	112517
4993	112228	112498
4994	112249	112473
4995	112273	112453
4996	112294	112428
4997	112318	112408
4998	112342	112386
4999	112363	112363
5000	112386	112341
5001	112407	112317
5002	112433	112298
5003	112456	112276
5004	112478	112253
5005	112502	112232
5006	112525	112210
5007	112547	112188
5008	112570	112166
5009	112594	112144
5010	112617	112123
5011	112638	112099
5012	112663	112079
5013	112687	112058
5014	112707	112033
5015	112732	112013
5016	112754	111990
5017	112779	111970
5018	112801	111947
5019	112826	111927
5020	112844	111900
5021	112869	111880
5022	112891	111857
5023	112914	111835
5024	112937	111814
5025	112959	111790
5026	112983	111769
5027	113004	111745
5028	113025	111722
5029	113048	111699
5030	113065	111672
5031	113090	111651
5032	113111	111628
5033	113136	111608
5034	113157	111583
5035	113180	111562
5036	113202	111539
5037	113223	111515
5038	113249	111496
5039	113270	111472
5040	113293	111450
5041	113314	111426
5042	113337	111404
5043	113359	111381
5044	113384	111361
5045	113406	111338
5046	113427	111314
5047	113450	111293
5048	113470	111268
5049	113494	111246
5050	113513	111221
5051	113538	111201
5052	113562	111180
5053	113581	111154
5054	113605	111133
5055	113627	111110
5056	113647	111085
5057	113671	111064
5058	113690	111038
5059	113714	111017
5060	113736	110994
5061	113756	110969
5062	113779	110948
5063	113801	110925
5064	113826	110905
5065	113847	110881
5066	113873	110861
5067	113895	110839
5068	113914	110813
5069	113938	110791
5070	113959	110768
5071	113982	110746
5072	114005	110724
5073	114026	110700
5074	114049	110678
5075	114074	110658
5076	114095	110634
5077	114119	110613
5078	114142	110592
5079	114165	110569
5080	114184	110544
5081	114207	110522
5082	114229	110498
5083	114252	110477
5084	114272	110452
5085	114298	110432
5086	114318	110408
5087	114341	110386
5088	114365	110365
5089	114386	110341
5090	114409	110319
5091	114429	110294
5092	114454	110274
5093	114474	110249
5094	114499	110229
5095	114522	110207
5096	114543	110184
5097	114569	110165
5098	114593	110143
5099	114616	110121
5100	114640	110101
5101	114664	110079
5102	114684	110055
5103	114711	110036
5104	114731	110011
5105	114753	109989
5106	114773	109964
5107	114799	109944
5108	114818	109918
5109	114842	109898
5110	114863	109874
5111	114889	109854
5112	114909	109830
5113	114932	109808
5114	114954	109785
5115	114976	109762
5116	114996	109737
5117	115021	109717
5118	115044	109696
5119	115066	109672
5120	115089	109651
5121	115110	109626
5122	115134	109606
5123	115154	109581
5124	115179	109561
5125	115201	109538
5126	115225	109517
5127	115247	109494
5128	115268	109469
5129	115290	109447
5130	115314	109426
5131	115335	109402
5132	115358	109380
5133	115379	109356
5134	115402	109334
5135	115422	109309
5136	115445	109288
5137	115467	109264
5138	115491	109244
5139	115516	109223
5140	115538	109200
5141	115562	109179
5142	115586	109158
5143	115606	109133
5144	115631	109113
5145	115654	109091
5146	115677	109070
5147	115697	109045
5148	115721	109024
5149	115741	108999
5150	115765	108977
5151	115785	108953
5152	115808	108931
5153	115831	108909
5154	115855	108888
5155	115878	108866
5156	115899	108842
5157	115923	108821
5158	115946	108799
5159	115970	108778
5160	115991	108754
5161	116015	108734
5162	116035	108709
5163	116062	108690
5164	116085	108668
5165	116107	108645
5166	116128	108621
5167	116151	108600
5168	116171	108575
5169	116195	108553
5170	116219	108532
5171	116243	108511
5172	116263	108487
5173	116288	108466
5174	116310	108444
5175	116331	108420
5176	116357	108400
5177	116377	108376
5178	116403	108357
5179	116424	108332
5180	116449	108313
5181	116473	108291
5182	116495	108269
5183	116517	108245
5184	116540	108224
5185	116561	108199
5186	116583	108177
5187	116605	108154
5188	116629	108133
5189	116651	108110
5190	116674	108088
5191	116695	108064
5192	116719	108043
5193	116737	108017
5194	116760	107995
5195	116781	107970
5196	116806	107951
5197	116829	107929
5198	116850	107905
5199	116875	107885
5200	116899	107864
5201	116919	107839
5202	116942	107817
5203	116964	107794
5204	116989	107774
5205	117012	107752
5206	117034	107729
5207	117059	107709
5208	117080	107684
5209	117105	107664
5210	117125	107640
5211	117148	107618
5212	117172	107597
5213	117194	107574
5214	117220	107554
5215	117240	107530
5216	117265	107510
5217	117286	107486
5218	117312	107466
5219	117331	107441
5220	117357	107422
5221	117380	107399
5222	117405	107379
5223	117427	107357
5224	117452	107336
5225	117475	107314
5226	117498	107292
5227	117518	107268
5228	117541	107246
5229	117560	107220
5230	117585	107199
5231	117605	107175
5232	117628	107153
5233	117648	107129
5234	117672	107107
5235	117698	107088
5236	117719	107064
5237	117743	107043
5238	117765	107020
5239	117789	106999
5240	117812	106977
5241	117836	106956
5242	117857	106932
5243	117877	106907
5244	117902	106887
5245	117923	106863
5246	117948	106844
5247	117967	106817
5248	117991	106797
5249	118011	106772
5250	118035	106750
5251	118054	106725
5252	118077	106703
5253	118099	106680
5254	118123	106659
5255	118141	106633
5256	118164	106611
5257	118184	106585
5258	118210	106566
5259	118233	106545
5260	118255	106522
5261	118280	106501
5262	118303	106479
5263	118324	106455
5264	118349	106435
5265	118368	106410
5266	118393	106390
5267	118415	106366
5268	118437	106344
5269	118456	106318
5270	118481	106298
5271	118501	106274
5272	118524	106252
5273	118549	106231
5274	118570	106207
5275	118594	106186
5276	118617	106164
5277	118638	106140
5278	118660	106118
5279	118681	106093
5280	118706	106073
5281	118725	106048
5282	118749	106026
5283	118770	106003
5284	118792	105980
5285	118814	105957
5286	118839	105936
5287	118859	105912
5288	118880	105889
5289	118900	105864
5290	118923	105842
5291	118945	105819
5292	118968	105797
5293	118990	105774
5294	119012	105751
5295	119034	105728
5296	119059	105708
5297	119080	105684
5298	119102	105661
5299	119125	105640
5300	119148	105617
5301	119170	105594
5302	119189	105568
5303	119213	105548
5304	119233	105523
5305	119257	105502
5306	119277	105477
5307	119300	105455
5308	119323	105433
5309	119343	105409
5310	119367	105387
5311	119389	105364
5312	119412	105342
5313	119431	105317
5314	119454	105295
5315	119475	105271
5316	119499	105250
5317	119519	105225
5318	119544	105205
5319	119566	105182
5320	119587	105158
5321	119611	105137
5322	119632	105113
5323	119656	105092
5324	119679	105070
5325	119702	105048
5326	119727	105028
5327	119748	105004
5328	119773	104984
5329	119794	104960
5330	119818	104939
5331	119839	104915
5332	119862	104893
5333	119883	104869
5334	119907	104848
5335	119929	104825
5336	119952	104804
5337	119976	104782
5338	119996	104758
5339	120021	104738
5340	120044	104715
5341	120070	104696
5342	120091	104672
5343	120114	104650
5344	120136	104628
5345	120157	104603
5346	120181	104582
5347	120202	104558
5348	120224	104536
5349	120246	104513
5350	120272	104493
5351	120292	104469
5352	120315	104447
5353	120335	104422
5354	120359	104401
5355	120380	104377
5356	120404	104356
5357	120427	104334
5358	120447	104309
5359	120471	104288
5360	120491	104263
5361	120515	104243
5362	120536	104219
5363	120560	104198
5364	120582	104174
5365	120607	104154
5366	120628	104130
5367	120652	104109
5368	120673	104086
5369	120697	104065
5370	120717	104040
5371	120743	104021
5372	120762	103995
5373	120787	103975
5374	120806	103949
5375	120832	103930
5376	120853	103906
5377	120877	103885
5378	120897	103860
5379	120922	103840
5380	120941	103814
5381	120967	103795
5382	120987	103771
5383	121011	103749
5384	121030	103724
5385	121055	103704
5386	121076	103680
5387	121100	103659
5388	121121	103635
5389	121145	103614
5390	121167	103591
5391	121191	103570
5392	121212	103546
5393	121235	103524
5394	121256	103500
5395	121280	103479
5396	121302	103456
5397	121325	103434
5398	121345	103409
5399	121368	103388
5400	121390	103365
5401	121414	103344
5402	121434	103319
5403	121456	103296
5404	121476	103271
5405	121499	103249
5406	121518	103224
5407	121542	103203
5408	121566	103181
5409	121589	103159
5410	121611	103137
5411	121636	103116
5412	121657	103093
5413	121682	103072
5414	121700	103046
5415	121725	103026
5416	121748	103004
5417	121770	102980
5418	121795	102960
5419	121817	102937
5420	121843	102918
5421	121863	102894
5422	121887	102872
5423	121908	102848
5424	121932	102828
5425	121953	102804
5426	121977	102783
5427	122000	102761
5428	122024	102739
5429	122048	102718
5430	122070	102695
5431	122091	102671
5432	122114	102650
5433	122136	102627
5434	122159	102604
5435	122178	102579
5436	122202	102558
5437	122222	102533
5438	122247	102513
5439	122268	102490
5440	122293	102469
5441	122312	102444
5442	122337	102423
5443	122360	102401
5444	122381	102378
5445	122406	102357
5446	122427	102334
5447	122451	102312
5448	122471	102287
5449	122494	102265
5450	122515	102242
5451	122539	102221
5452	122561	102198
5453	122585	102177
5454	122606	102153
5455	122628	102130
5456	122651	102108
5457	122675	102086
5458	122696	102063
5459	122716	102038
5460	122740	102017
5461	122761	101994
5462	122787	101974
5463	122806	101949
5464	122831	101928
5465	122851	101904
5466	122876	101884
5467	122896	101859
5468	122921	101839
5469	122941	101814
5470	122964	101792
5471	122986	101769
5472	123009	101747
5473	123033	101726
5474	123056	101703
5475	123079	101682
5476	123100	101658
5477	123124	101637
5478	123145	101613
5479	123169	101592
5480	123190	101568
5481	123214	101547
5482	123237	101525
5483	123256	101499
5484	123281	101479
5485	123302	101456
5486	123327	101435
5487	123350	101413
5488	123371	101389
5489	123399	101371
5490	123420	101347
5491	123442	101325
5492	123465	101303
5493	123490	101282
5494	123511	101258
5495	123532	101235
5496	123555	101213
5497	123575	101188
5498	123598	101167
5499	123621	101144
5500	123641	101120
5501	123666	101099
5502	123687	101075
5503	123711	101055
5504	123732	101031
5505	123756	101010
5506	123778	100987
5507	123801	100965
5508	123824	100943
5509	123848	100922
5510	123874	100902
5511	123893	100876
5512	123915	100854
5513	123934	100829
5514	123959	100808
5515	123981	100785
5516	124005	100764
5517	124026	100740
5518	124050	100719
5519	124071	100695
5520	124095	100674
5521	124115	100650
5522	124138	100628
5523	124159	100604
5524	124184	100584
5525	124203	100558
5526	124227	100537
5527	124246	100512
5528	124271	100491
5529	124291	100467
5530	124316	100446
5531	124336	100422
5532	124361	100401
5533	124382	100378
5534	124407	100357
5535	124428	100333
5536	124450	100311
5537	124470	100286
5538	124495	100266
5539	124517	100243
5540	124541	100221
5541	124559	100195
5542	124582	100174
5543	124603	100149
5544	124628	100129
5545	124650	100106
5546	124674	100085
5547	124695	100062
5548	124720	100041
5549	124742	100018
5550	124767	99998
5551	124787	99973
5552	124811	99952
5553	124833	99929
5554	124858	99909
5555	124881	99887
5556	124904	99865
5557	124929	99844
5558	124947	99818
5559	124973	99799
5560	124995	99776
5561	125021	99756
5562	125044	99734
5563	125068	99713
5564	125088	99688
5565	125114	99669
5566	125136	99646
5567	125162	99626
5568	125181	99601
5569	125206	99580
5570	125226	99556
5571	125250	99535
5572	125272	99511
5573	125296	99490
5574	125319	99468
5575	125337	99442
5576	125359	99420
5577	125379	99395
5578	125403	99373
5579	125423	99349
5580	125448	99329
5581	125469	99305
5582	125490	99282
5583	125512	99259
5584	125537	99238
5585	125557	99214
5586	125581	99193
5587	125604	99170
5588	125629	99150
5589	125653	99128
5590	125675	99106
5591	125699	99085
5592	125721	99062
5593	125743	99038
5594	125766	99017
5595	125786	98992
5596	125811	98972
5597	125830	98947
5598	125855	98926
5599	125876	98902
5600	125899	98880
5601	125919	98856
5602	125942	98834
5603	125969	98815
5604	125993	98794
5605	126016	98771
5606	126037	98748
5607	126062	98728
5608	126085	98705
5609	126108	98684
5610	126129	98659
5611	126152	98638
5612	126174	98615
5613	126197	98593
5614	126221	98571
5615	126242	98548
5616	126264	98525
5617	126284	98501
5618	126309	98480
5619	126331	98457
5620	126355	98436
5621	126375	98412
5622	126399	98390
5623	126419	98366
5624	126443	98345
5625	126465	98322
5626	126488	98300
5627	126508	98275
5628	126529	98252
5629	126550	98228
5630	126576	98208
5631	126597	98185
5632	126618	98161
5633	126642	98139
5634	126663	98116
5635	126687	98095
5636	126706	98069
5637	126729	98048
5638	126750	98024
5639	126776	98004
5640	126797	97981
5641	126818	97957
5642	126843	97936
5643	126863	97912
5644	126886	97890
5645	126907	97866
5646	126931	97845
5647	126950	97820
5648	126975	97799
5649	126996	97775
5650	127020	97754
5651	127042	97731
5652	127067	97711
5653	127091	97690
5654	127112	97666
5655	127135	97644
5656	127157	97621
5657	127177	97596
5658	127203	97577
5659	127227	97556
5660	127250	97534
5661	127272	97510
5662	127294	97488
5663	127313	97463
5664	127338	97442
5665	127361	97420
5666	127383	97397
5667	127408	97377
5668	127431	97355
5669	127455	97333
5670	127474	97308
5671	127500	97288
5672	127520	97264
5673	127545	97243
5674	127566	97220
5675	127590	97198
5676	127610	97174
5677	127635	97154
5678	127657	97131
5679	127681	97110
5680	127703	97087
5681	127727	97065
5682	127747	97041
5683	127769	97018
5684	127790	96994
5685	127813	96972
5686	127836	96950
5687	127858	96927
5688	127880	96904
5689	127904	96883
5690	127925	96860
5691	127948	96838
5692	127971	96816
5693	127993	96793
5694	128015	96770
5695	128040	96749
5696	128062	96726
5697	128082	96702
5698	128106	96680
5699	128127	96657
5700	128149	96635
5701	128169	96610
5702	128193	96588
5703	128214	96565
5704	128238	96544
5705	128259	96520
5706	128284	96499
5707	128305	96476
5708	128329	96455
5709	128350	96431
5710	128376	96411
5711	128397	96387
5712	128418	96364
5713	128442	96343
5714	128465	96321
5715	128487	96298
5716	128510	96275
5717	128533	96254
5718	128555	96231
5719	128579	96209
5720	128600	96186
5721	128620	96161
5722	128646	96141
5723	128667	96118
5724	128691	96096
5725	128713	96074
5726	128735	96051
5727	128760	96030
5728	128780	96006
5729	128805	95986
5730	128825	95961
5731	128849	95940
5732	128869	95916
5733	128894	95895
5734	128915	95871
5735	128940	95851
5736	128962	95828
5737	128988	95808
5738	129008	95784
5739	129033	95763
5740	129054	95740
5741	129079	95719
5742	129099	95695
5743	129121	95672
5744	129141	95648
5745	129166	95627
5746	129188	95604
5747	129214	95584
5748	129233	95559
5749	129256	95537
5750	129276	95513
5751	129300	95491
5752	129321	95467
5753	129345	95447
5754	129366	95423
5755	129390	95401
5756	129412	95379
5757	129436	95357
5758	129458	95335
5759	129483	95314
5760	129503	95289
5761	129524	95266
5762	129544	95242
5763	129571	95222
5764	129592	95199
5765	129616	95178
5766	129638	95154
5767	129662	95133
5768	129682	95109
5769	129704	95086
5770	129722	95061
5771	129748	95040
5772	129771	95018
5773	129796	94998
5774	129817	94974
5775	129842	94953
5776	129864	94931
5777	129887	94908
5778	129912	94888
5779	129933	94864
5780	129956	94842
5781	129977	94819
5782	130002	94798
5783	130022	94774
5784	130043	94750
5785	130062	94725
5786	130088	94705
5787	130107	94681
5788	130132	94660
5789	130152	94636
5790	130176	94614
5791	130197	94590
5792	130221	94569
5793	130245	94548
5794	130266	94524
5795	130288	94502
5796	130309	94478
5797	130330	94454
5798	130354	94433
5799	130373	94408
5800	130396	94386
5801	130417	94362
5802	130440	94340
5803	130460	94316
5804	130485	94295
5805	130507	94272
5806	130532	94252
5807	130557	94231
5808	130577	94207
5809	130601	94186
5810	130623	94162
5811	130648	94142
5812	130671	94120
5813	130691	94096
5814	130715	94074
5815	130736	94051
5816	130760	94029
5817	130781	94006
5818	130806	93985
5819	130826	93960
5820	130847	93937
5821	130866	93913
5822	130890	93891
5823	130910	93867
5824	130934	93845
5825	130953	93820
5826	130976	93798
5827	130995	93773
5828	131020	93752
5829	131041	93729
5830	131063	93706
5831	131086	93684
5832	131109	93662
5833	131130	93638
5834	131152	93616
5835	131173	93592
5836	131197	93571
5837	131221	93549
5838	131240	93525
5839	131265	93503
5840	131285	93479
5841	131311	93459
5842	131332	93436
5843	131356	93414
5844	131379	93392
5845	131403	93371
5846	131424	93348
5847	131448	93326
5848	131469	93303
5849	131492	93281
5850	131512	93256
5851	131535	93235
5852	131556	93211
5853	131579	93189
5854	131599	93164
5855	131624	93144
5856	131648	93122
5857	131669	93099
5858	131693	93078
5859	131716	93055
5860	131738	93032
5861	131762	93011
5862	131783	92988
5863	131808	92967
5864	131830	92944
5865	131854	92922
5866	131874	92899
5867	131900	92878
5868	131922	92856
5869	131947	92834
5870	131969	92812
5871	131995	92792
5872	132015	92768
5873	132039	92746
5874	132059	92722
5875	132083	92701
5876	132103	92677
5877	132128	92656
5878	132149	92632
5879	132172	92610
5880	132195	92588
5881	132215	92564
5882	132238	92541
5883	132263	92521
5884	132285	92498
5885	132309	92477
5886	132328	92452
5887	132354	92432
5888	132374	92408
5889	132401	92388
5890	132423	92366
5891	132448	92344
5892	132467	92320
5893	132491	92299
5894	132510	92273
5895	132533	92252
5896	132556	92229
5897	132576	92205
5898	132602	92185
5899	132623	92162
5900	132648	92141
5901	132668	92117
5902	132693	92096
5903	132714	92073
5904	132739	92051
5905	132758	92027
5906	132781	92005
5907	132803	91982
5908	132828	91961
5909	132852	91940
5910	132872	91916
5911	132895	91894
5912	132917	91870
5913	132942	91850
5914	132964	91827
5915	132985	91803
5916	133008	91781
5917	133029	91758
5918	133053	91737
5919	133076	91714
5920	133101	91693
5921	133121	91669
5922	133145	91648
5923	133166	91624
5924	133192	91604
5925	133212	91581
5926	133235	91558
5927	133258	91536
5928	133281	91514
5929	133303	91491
5930	133329	91471
5931	133352	91449
5932	133372	91425
5933	133396	91403
5934	133418	91380
5935	133441	91358
5936	133462	91335
5937	133485	91313
5938	133505	91288
5939	133527	91266
5940	133548	91242
5941	133572	91221
5942	133594	91198
5943	133620	91178
5944	133644	91156
5945	133665	91133
5946	133688	91111
5947	133710	91088
5948	133735	91067
5949	133754	91042
5950	133778	91021
5951	133802	91000
5952	133823	90976
5953	133847	90955
5954	133867	90931
5955	133891	90909
5956	133911	90885
5957	133936	90864
5958	133957	90841
5959	133980	90819
5960	133999	90794
5961	134021	90771
5962	134040	90746
5963	134064	90725
5964	134086	90701
5965	134110	90680
5966	134132	90657
5967	134152	90633
5968	134175	90611
5969	134197	90589
5970	134225	90570
5971	134247	90547
5972	134272	90526
5973	134293	90502
5974	134319	90482
5975	134344	90462
5976	134362	90436
5977	134387	90416
5978	134409	90392
5979	134433	90371
5980	134454	90347
5981	134476	90325
5982	134495	90300
5983	134519	90278
5984	134538	90254
5985	134563	90233
5986	134583	90209
5987	134607	90187
5988	134629	90165
5989	134654	90144
5990	134675	90120
5991	134697	90098
5992	134720	90075
5993	134739	90051
5994	134764	90030
5995	134784	90006
5996	134808	89984
5997	134830	89961
5998	134854	89940
5999	134876	89917
6000	134895	89892
6001	134919	89871
6002	134942	89849
6003	134965	89827
6004	134987	89804
6005	135012	89783
6006	135033	89760
6007	135058	89739
6008	135080	89716
6009	135107	89697
6010	135129	89673
6011	135151	89651
6012	135176	89630
6013	135197	89606
6014	135221	89585
6015	135242	89562
6016	135271	89544
6017	135297	89523
6018	135317	89499
6019	135343	89479
6020	135364	89456
6021	135388	89434
6022	135409	89411
6023	135430	89387
6024	135457	89368
6025	135477	89343
6026	135500	89321
6027	135521	89298
6028	135545	89276
6029	135565	89253
6030	135589	89231
6031	135610	89207
6032	135633	89185
6033	135654	89162
6034	135678	89140
6035	135697	89116
6036	135724	89096
6037	135747	89074
6038	135772	89053
6039	135793	89030
6040	135817	89008
6041	135838	88985
6042	135862	88963
6043	135883	88940
6044	135911	88921
6045	135932	88897
6046	135956	88876
6047	135979	88854
6048	136001	88831
6049	136028	88812
6050	136048	88788
6051	136073	88767
6052	136092	88742
6053	136117	88721
6054	136138	88697
6055	136164	88677
6056	136184	88653
6057	136209	88633
6058	136229	88608
6059	136253	88587
6060	136275	88564
6061	136299	88542
6062	136322	88520
6063	136344	88497
6064	136367	88475
6065	136387	88451
6066	136412	88430
6067	136432	88406
6068	136456	88385
6069	136477	88361
6070	136501	88340
6071	136524	88318
6072	136545	88294
6073	136570	88273
6074	136591	88250
6075	136615	88229
6076	136637	88205
6077	136661	88184
6078	136682	88161
6079	136707	88140
6080	136731	88118
6081	136752	88095
6082	136774	88072
6083	136795	88049
6084	136820	88028
6085	136842	88005
6086	136865	87983
6087	136886	87959
6088	136910	87938
6089	136929	87913
6090	136953	87892
6091	136975	87869
6092	136998	87847
6093	137020	87824
6094	137044	87802
6095	137067	87780
6096	137087	87756
6097	137111	87734
6098	137134	87712
6099	137154	87689
6100	137178	87667
6101	137202	87646
6102	137223	87622
6103	137247	87600
6104	137270	87578
6105	137291	87555
6106	137315	87533
6107	137338	87511
6108	137362	87490
6109	137385	87467
6110	137405	87443
6111	137430	87422
6112	137451	87399
6113	137475	87378
6114	137495	87354
6115	137520	87332
6116	137540	87309
6117	137565	87288
6118	137585	87264
6119	137611	87244
6120	137632	87220
6121	137657	87199
6122	137679	87176
6123	137698	87152
6124	137722	87130
6125	137743	87107
6126	137763	87083
6127	137787	87061
6128	137808	87038
6129	137834	87017
6130	137854	86993
6131	137879	86973
6132	137904	86951
6133	137923	86927
6134	137952	86908
6135	137973	86885
6136	137997	86864
6137	138018	86840
6138	138043	86819
6139	138065	86796
6140	138091	86776
6141	138111	86752
6142	138136	86731
6143	138160	86710
6144	138183	86687
6145	138206	86666
6146	138227	86642
6147	138252	86621
6148	138272	86597
6149	138296	86575
6150	138317	86552
6151	138340	86530
6152	138365	86509
6153	138389	86487
6154	138409	86463
6155	138432	86441
6156	138452	86417
6157	138476	86396
6158	138497	86372
6159	138521	86350
6160	138540	86326
6161	138565	86305
6162	138588	86283
6163	138611	86261
6164	138633	86238
6165	138656	86216
6166	138676	86192
6167	138700	86170
6168	138719	86146
6169	138743	86124
6170	138764	86100
6171	138787	86078
6172	138807	86054
6173	138832	86034
6174	138854	86011
6175	138878	85989
6176	138900	85966
6177	138924	85944
6178	138944	85921
6179	138969	85900
6180	138991	85877
6181	139015	85855
6182	139034	85831
6183	139056	85808
6184	139078	85785
6185	139103	85764
6186	139124	85741
6187	139146	85718
6188	139169	85696
6189	139190	85672
6190	139215	85651
6191	139236	85628
6192	139260	85606
6193	139284	85585
6194	139307	85563
6195	139328	85540
6196	139354	85519
6197	139375	85496
6198	139399	85474
6199	139420	85451
6200	139445	85430
6201	139464	85405
6202	139487	85383
6203	139511	85361
6204	139532	85338
6205	139556	85316
6206	139574	85291
6207	139599	85270
6208	139621	85248
6209	139645	85226
6210	139667	85203
6211	139693	85183
6212	139712	85158
6213	139734	85135
6214	139754	85112
6215	139779	85091
6216	139802	85068
6217	139825	85046
6218	139848	85024
6219	139869	85000
6220	139891	84978
6221	139912	84954
6222	139938	84934
6223	139957	84910
6224	139981	84888
6225	140004	84865
6226	140024	84842
6227	140049	84821
6228	140071	84798
6229	140091	84774
6230	140115	84753
6231	140137	84730
6232	140161	84708
6233	140181	84684
6234	140204	84662
6235	140225	84638
6236	140249	84617
6237	140271	84594
6238	140295	84573
6239	140317	84550
6240	140344	84530
6241	140365	84507
6242	140388	84484
6243	140409	84461
6244	140431	84439
6245	140453	84415
6246	140477	84394
6247	140497	84370
6248	140520	84348
6249	140545	84327
6250	140567	84304
6251	140590	84282
6252	140614	84260
6253	140636	84238
6254	140660	84216
6255	140681	84193
6256	140701	84169
6257	140724	84147
6258	140745	84123
6259	140770	84102
6260	140791	84079
6261	140814	84056
6262	140834	84033
6263	140858	84011
6264	140880	83988
6265	140904	83967
6266	140927	83945
6267	140949	83922
6268	140973	83900
6269	140994	83877
6270	141018	83855
6271	141038	83831
6272	141065	83811
6273	141088	83789
6274	141108	83765
6275	141130	83742
6276	141152	83719
6277	141172	83696
6278	141194	83673
6279	141215	83650
6280	141241	83629
6281	141263	83607
6282	141286	83584
6283	141309	83562
6284	141330	83538
6285	141355	83518
6286	141376	83494
6287	141402	83473
6288	141420	83449
6289	141442	83426
6290	141464	83403
6291	141487	83381
6292	141509	83358
6293	141532	83336
6294	141553	83313
6295	141578	83292
6296	141601	83269
6297	141624	83247
6298	141645	83224
6299	141670	83203
6300	141690	83179
6301	141715	83158
6302	141739	83136
6303	141762	83114
6304	141787	83093
6305	141808	83070
6306	141832	83048
6307	141852	83024
6308	141876	83002
6309	141897	82979
6310	141920	82957
6311	141940	82933
6312	141965	82912
6313	141986	82889
6314	142012	82868
6315	142032	82844
6316	142056	82823
6317	142077	82800
6318	142099	82777
6319	142121	82754
6320	142146	82733
6321	142168	82710
6322	142191	82688
6323	142212	82665
6324	142237	82644
6325	142258	82620
6326	142283	82599
6327	142305	82576
6328	142330	82555
